Id;Label;Interval
5493;5493;1
5494;5494;1
5495;5495;1
5496;5496;1
5497;5497;11
5498;5498;8
5499;5499;15
5500;5500;14
5501;5501;3
5502;5502;12
5503;5503;15
5504;5504;5
5505;5505;15
5506;5506;3
5507;5507;1
5508;5508;1
5509;5509;12
5510;5510;13
5511;5511;4
5512;5512;11
5513;5513;1
5514;5514;2
5515;5515;12
5516;5516;11
5517;5517;13
5518;5518;4
5519;5519;19
5520;5520;15
5521;5521;6
5522;5522;2
5523;5523;2
5524;5524;5
5525;5525;1
5526;5526;3
5527;5527;2
5528;5528;15
5529;5529;4
5530;5530;4
5531;5531;3
5532;5532;2
5533;5533;5
5534;5534;12
5535;5535;1
5536;5536;3
5537;5537;2
5538;5538;1
5539;5539;18
5540;5540;12
5541;5541;1
5542;5542;5
5543;5543;6
5544;5544;1
5545;5545;1
5546;5546;14
5547;5547;4
5548;5548;8
5549;5549;10
5550;5550;7
5551;5551;1
5552;5552;1
5553;5553;14
5554;5554;2
5555;5555;1
5556;5556;12
5557;5557;5
5558;5558;2
5559;5559;1
5560;5560;5
5561;5561;5
5562;5562;3
5563;5563;2
5564;5564;10
5565;5565;3
5566;5566;7
5567;5567;1
5568;5568;13
5569;5569;13
5570;5570;17
5571;5571;2
5572;5572;6
5573;5573;1
5574;5574;3
5575;5575;4
5576;5576;2
5577;5577;14
5578;5578;1
5579;5579;3
5580;5580;17
5581;5581;6
5582;5582;1
5583;5583;12
5584;5584;5
5585;5585;2
5586;5586;10
5587;5587;3
5588;5588;12
5589;5589;21
5590;5590;6
5591;5591;12
5592;5592;5
5593;5593;11
5594;5594;14
5595;5595;2
5596;5596;1
5597;5597;2
5598;5598;42
5599;5599;1
5600;5600;6
5601;5601;2
5602;5602;1
5603;5603;1
5604;5604;3
5605;5605;1
5606;5606;4
5607;5607;4
5608;5608;7
5609;5609;15
5610;5610;4
5611;5611;1
5612;5612;15
5613;5613;1
5614;5614;6
5615;5615;15
5616;5616;13
5617;5617;61
5618;5618;1
5619;5619;2
5620;5620;4
5621;5621;9
5622;5622;16
5623;5623;1
5624;5624;11
5625;5625;2
5626;5626;10
5627;5627;11
5628;5628;3
5629;5629;11
5630;5630;15
5631;5631;17
5632;5632;2
5633;5633;2
5634;5634;1
5635;5635;13
5636;5636;13
5637;5637;13
5638;5638;1
5639;5639;11
5640;5640;4
5641;5641;1
5642;5642;15
5643;5643;4
5644;5644;12
5645;5645;5
5646;5646;1
5647;5647;2
5648;5648;2
5649;5649;8
5650;5650;2
5651;5651;18
5652;5652;1
5653;5653;1
5654;5654;1
5655;5655;1
5656;5656;1
5657;5657;3
5658;5658;7
5659;5659;6
5660;5660;3
5661;5661;2
5662;5662;15
5663;5663;16
5664;5664;4
5665;5665;2
5666;5666;1
5667;5667;2
5668;5668;11
5669;5669;1
5670;5670;2
5671;5671;2
5672;5672;9
5673;5673;38
5674;5674;3
5675;5675;6
5676;5676;2
5677;5677;1
5678;5678;9
5679;5679;1
5680;5680;1
5681;5681;7
5682;5682;12
5683;5683;11
5684;5684;2
5685;5685;11
5686;5686;19
5687;5687;5
5688;5688;1
5689;5689;1
5690;5690;14
5691;5691;11
5692;5692;4
5693;5693;15
5694;5694;17
5695;5695;1
5696;5696;14
5697;5697;1
5698;5698;11
5699;5699;6
5700;5700;1
5701;5701;1
5702;5702;12
5703;5703;3
5704;5704;1
5705;5705;12
5706;5706;3
5707;5707;4
5708;5708;2
5709;5709;3
5710;5710;7
5711;5711;13
5712;5712;12
5713;5713;11
5714;5714;3
5715;5715;3
5716;5716;1
5717;5717;3
5718;5718;6
5719;5719;6
5720;5720;1
5721;5721;4
5722;5722;12
5723;5723;1
5724;5724;4
5725;5725;4
5726;5726;4
5727;5727;5
5728;5728;21
5729;5729;2
5730;5730;1
5731;5731;1
5732;5732;12
5733;5733;17
5734;5734;2
5735;5735;7
5736;5736;12
5737;5737;1
5738;5738;2
5739;5739;3
5740;5740;4
5741;5741;1
5742;5742;17
5743;5743;3
5744;5744;13
5745;5745;9
5746;5746;8
5747;5747;15
5748;5748;1
5749;5749;1
5750;5750;11
5751;5751;2
5752;5752;2
5753;5753;1
5754;5754;12
5755;5755;15
5756;5756;2
5757;5757;4
5758;5758;2
5759;5759;7
5760;5760;1
5761;5761;1
5762;5762;11
5763;5763;12
5764;5764;1
5765;5765;19
5766;5766;4
5767;5767;2
5768;5768;15
5769;5769;15
5770;5770;15
5771;5771;14
5772;5772;13
5773;5773;2
5774;5774;2
5775;5775;1
5776;5776;1
5777;5777;2
5778;5778;1
5779;5779;14
5780;5780;2
5781;5781;3
5782;5782;11
5783;5783;2
5784;5784;4
5785;5785;12
5786;5786;1
5787;5787;6
5788;5788;1
5789;5789;14
5790;5790;2
5791;5791;16
5792;5792;2
5793;5793;3
5794;5794;2
5795;5795;1
5796;5796;2
5797;5797;2
5798;5798;14
5799;5799;9
5800;5800;14
5801;5801;1
5802;5802;2
5803;5803;2
5804;5804;11
5805;5805;11
5806;5806;13
5807;5807;14
5808;5808;13
5809;5809;5
5810;5810;1
5811;5811;15
5812;5812;2
5813;5813;2
5814;5814;1
5815;5815;3
5816;5816;1
5817;5817;3
5818;5818;5
5819;5819;4
5820;5820;14
5821;5821;18
5822;5822;2
5823;5823;1
5824;5824;14
5825;5825;2
5826;5826;2
5827;5827;2
5828;5828;1
5829;5829;1
5830;5830;5
5831;5831;5
5832;5832;13
5833;5833;1
5834;5834;1
5835;5835;2
5836;5836;11
5837;5837;16
5838;5838;13
5839;5839;13
5840;5840;7
5841;5841;5
5842;5842;12
5843;5843;1
5844;5844;17
5845;5845;1
5846;5846;1
5847;5847;1
5848;5848;2
5849;5849;3
5850;5850;14
5851;5851;1
5852;5852;3
5853;5853;1
5854;5854;10
5855;5855;1
5856;5856;1
5857;5857;6
5858;5858;11
5859;5859;1
5860;5860;17
5861;5861;17
5862;5862;1
5863;5863;13
5864;5864;1
5865;5865;11
5866;5866;1
5867;5867;13
5868;5868;1
5869;5869;2
5870;5870;1
5871;5871;15
5872;5872;3
5873;5873;17
5874;5874;5
5875;5875;1
5876;5876;3
5877;5877;3
5878;5878;4
5879;5879;11
5880;5880;8
5881;5881;13
5882;5882;3
5883;5883;3
5884;5884;30
5885;5885;14
5886;5886;15
5887;5887;1
5888;5888;13
5889;5889;1
5890;5890;4
5891;5891;3
5892;5892;2
5893;5893;3
5894;5894;15
5895;5895;2
5896;5896;1
5897;5897;13
5898;5898;3
5899;5899;2
5900;5900;11
5901;5901;12
5902;5902;2
5903;5903;20
5904;5904;6
5905;5905;2
5906;5906;1
5907;5907;3
5908;5908;15
5909;5909;13
5910;5910;1
5911;5911;13
5912;5912;1
5913;5913;5
5914;5914;1
5915;5915;13
5916;5916;12
5917;5917;2
5918;5918;3
5919;5919;1
5920;5920;17
5921;5921;3
5922;5922;13
5923;5923;1
5924;5924;2
5925;5925;20
5926;5926;13
5927;5927;7
5928;5928;14
5929;5929;1
5930;5930;1
5931;5931;2
5932;5932;14
5933;5933;2
5934;5934;1
5935;5935;14
5936;5936;3
5937;5937;1
5938;5938;1
5939;5939;1
5940;5940;12
5941;5941;18
5942;5942;12
5943;5943;1
5944;5944;2
5945;5945;8
5946;5946;14
5947;5947;15
5948;5948;1
5949;5949;8
5950;5950;4
5951;5951;3
5952;5952;1
5953;5953;3
5954;5954;11
5955;5955;11
5956;5956;12
5957;5957;1
5958;5958;5
5959;5959;1
5960;5960;15
5961;5961;6
5962;5962;12
5963;5963;12
5964;5964;4
5965;5965;1
5966;5966;12
5967;5967;5
5968;5968;16
5969;5969;1
5970;5970;2
5971;5971;1
5972;5972;6
5973;5973;19
5974;5974;1
5975;5975;1
5976;5976;16
5977;5977;11
5978;5978;11
5979;5979;17
5980;5980;11
5981;5981;11
5982;5982;2
5983;5983;6
5984;5984;6
5985;5985;4
5986;5986;1
5987;5987;1
5988;5988;1
5989;5989;1
5990;5990;1
5991;5991;1
5992;5992;1
5993;5993;1
5994;5994;1
5995;5995;4
5996;5996;4
5997;5997;7
5998;5998;11
5999;5999;16
6000;6000;3
6001;6001;12
6002;6002;5
6003;6003;1
6004;6004;1
6005;6005;1
6006;6006;7
6007;6007;7
6008;6008;21
6009;6009;1
6010;6010;2
6011;6011;5
6012;6012;1
6013;6013;1
6014;6014;13
6015;6015;14
6016;6016;4
6017;6017;15
6018;6018;4
6019;6019;3
6020;6020;8
6021;6021;1
6022;6022;5
6023;6023;1
6024;6024;7
6025;6025;2
6026;6026;4
6027;6027;11
6028;6028;1
6029;6029;5
6030;6030;2
6031;6031;4
6032;6032;5
6033;6033;3
6034;6034;4
6035;6035;2
6036;6036;7
6037;6037;1
6038;6038;6
6039;6039;11
6040;6040;12
6041;6041;17
6042;6042;13
6043;6043;11
6044;6044;1
6045;6045;2
6046;6046;1
6047;6047;8
6048;6048;4
6049;6049;3
6050;6050;4
6051;6051;2
6052;6052;3
6053;6053;14
6054;6054;1
6055;6055;12
6056;6056;2
6057;6057;2
6058;6058;12
6059;6059;2
6060;6060;1
6061;6061;4
6062;6062;2
6063;6063;1
6064;6064;2
6065;6065;3
6066;6066;4
6067;6067;2
6068;6068;1
6069;6069;1
6070;6070;11
6071;6071;12
6072;6072;2
6073;6073;3
6074;6074;1
6075;6075;12
6076;6076;3
6077;6077;16
6078;6078;3
6079;6079;3
6080;6080;3
6081;6081;4
6082;6082;1
6083;6083;15
6084;6084;13
6085;6085;2
6086;6086;2
6087;6087;16
6088;6088;16
6089;6089;11
6090;6090;13
6091;6091;1
6092;6092;1
6093;6093;4
6094;6094;6
6095;6095;6
6096;6096;5
6097;6097;23
6098;6098;15
6099;6099;1
6100;6100;4
6101;6101;49
6102;6102;14
6103;6103;1
6104;6104;15
6105;6105;14
6106;6106;4
6107;6107;5
6108;6108;17
6109;6109;1
6110;6110;1
6111;6111;3
6112;6112;16
6113;6113;1
6114;6114;13
6115;6115;2
6116;6116;3
6117;6117;13
6118;6118;7
6119;6119;2
6120;6120;14
6121;6121;4
6122;6122;14
6123;6123;1
6124;6124;1
6125;6125;9
6126;6126;14
6127;6127;4
6128;6128;2
6129;6129;3
6130;6130;1
6131;6131;10
6132;6132;11
6133;6133;1
6134;6134;12
6135;6135;3
6136;6136;1
6137;6137;16
6138;6138;4
6139;6139;21
6140;6140;7
6141;6141;1
6142;6142;11
6143;6143;12
6144;6144;1
6145;6145;12
6146;6146;1
6147;6147;12
6148;6148;5
6149;6149;4
6150;6150;16
6151;6151;1
6152;6152;1
6153;6153;1
6154;6154;17
6155;6155;1
6156;6156;1
6157;6157;1
6158;6158;6
6159;6159;1
6160;6160;5
6161;6161;16
6162;6162;14
6163;6163;6
6164;6164;1
6165;6165;16
6166;6166;1
6167;6167;4
6168;6168;15
6169;6169;16
6170;6170;2
6171;6171;10
6172;6172;4
6173;6173;2
6174;6174;3
6175;6175;15
6176;6176;2
6177;6177;11
6178;6178;14
6179;6179;2
6180;6180;13
6181;6181;2
6182;6182;1
6183;6183;1
6184;6184;16
6185;6185;3
6186;6186;4
6187;6187;1
6188;6188;2
6189;6189;2
6190;6190;17
6191;6191;2
6192;6192;1
6193;6193;13
6194;6194;12
6195;6195;1
6196;6196;4
6197;6197;11
6198;6198;1
6199;6199;7
6200;6200;12
6201;6201;15
6202;6202;14
6203;6203;5
6204;6204;16
6205;6205;2
6206;6206;13
6207;6207;13
6208;6208;15
6209;6209;3
6210;6210;4
6211;6211;1
6212;6212;14
6213;6213;2
6214;6214;5
6215;6215;7
6216;6216;11
6217;6217;7
6218;6218;2
6219;6219;12
6220;6220;3
6221;6221;15
6222;6222;11
6223;6223;4
6224;6224;1
6225;6225;13
6226;6226;2
6227;6227;11
6228;6228;1
6229;6229;1
6230;6230;13
6231;6231;12
6232;6232;2
6233;6233;1
6234;6234;12
6235;6235;9
6236;6236;1
6237;6237;1
6238;6238;16
6239;6239;3
6240;6240;13
6241;6241;1
6242;6242;17
6243;6243;7
6244;6244;15
6245;6245;5
6246;6246;1
6247;6247;3
6248;6248;16
6249;6249;2
6250;6250;18
6251;6251;1
6252;6252;11
6253;6253;14
6254;6254;4
6255;6255;16
6256;6256;13
6257;6257;13
6258;6258;3
6259;6259;2
6260;6260;5
6261;6261;6
6262;6262;1
6263;6263;5
6264;6264;2
6265;6265;14
6266;6266;1
6267;6267;12
6268;6268;1
6269;6269;4
6270;6270;1
6271;6271;13
6272;6272;11
6273;6273;1
6274;6274;1
6275;6275;4
6276;6276;11
6277;6277;3
6278;6278;3
6279;6279;1
6280;6280;2
6281;6281;3
6282;6282;1
6283;6283;13
6284;6284;15
6285;6285;15
6286;6286;11
6287;6287;2
6288;6288;1
6289;6289;1
6290;6290;2
6291;6291;1
6292;6292;4
6293;6293;15
6294;6294;17
6295;6295;1
6296;6296;2
6297;6297;11
6298;6298;1
6299;6299;14
6300;6300;14
6301;6301;8
6302;6302;5
6303;6303;14
6304;6304;13
6305;6305;12
6306;6306;13
6307;6307;2
6308;6308;4
6309;6309;13
6310;6310;6
6311;6311;6
6312;6312;2
6313;6313;2
6314;6314;3
6315;6315;4
6316;6316;7
6317;6317;1
6318;6318;2
6319;6319;12
6320;6320;1
6321;6321;1
6322;6322;4
6323;6323;34
6324;6324;10
6325;6325;3
6326;6326;15
6327;6327;13
6328;6328;4
6329;6329;12
6330;6330;3
6331;6331;2
6332;6332;2
6333;6333;1
6334;6334;4
6335;6335;12
6336;6336;12
6337;6337;1
6338;6338;14
6339;6339;4
6340;6340;12
6341;6341;11
6342;6342;2
6343;6343;1
6344;6344;12
6345;6345;6
6346;6346;3
6347;6347;1
6348;6348;5
6349;6349;1
6350;6350;3
6351;6351;1
6352;6352;10
6353;6353;8
6354;6354;1
6355;6355;17
6356;6356;15
6357;6357;3
6358;6358;5
6359;6359;2
6360;6360;11
6361;6361;2
6362;6362;12
6363;6363;11
6364;6364;5
6365;6365;1
6366;6366;1
6367;6367;7
6368;6368;2
6369;6369;6
6370;6370;6
6371;6371;5
6372;6372;4
6373;6373;1
6374;6374;13
6375;6375;4
6376;6376;1
6377;6377;1
6378;6378;10
6379;6379;1
6380;6380;6
6381;6381;1
6382;6382;14
6383;6383;1
6384;6384;3
6385;6385;3
6386;6386;14
6387;6387;3
6388;6388;16
6389;6389;1
6390;6390;5
6391;6391;4
6392;6392;13
6393;6393;3
6394;6394;12
6395;6395;14
6396;6396;1
6397;6397;1
6398;6398;3
6399;6399;2
6400;6400;1
6401;6401;8
6402;6402;5
6403;6403;3
6404;6404;1
6405;6405;18
6406;6406;11
6407;6407;3
6408;6408;4
6409;6409;6
6410;6410;1
6411;6411;11
6412;6412;10
6413;6413;12
6414;6414;1
6415;6415;12
6416;6416;7
6417;6417;6
6418;6418;2
6419;6419;3
6420;6420;5
6421;6421;12
6422;6422;2
6423;6423;4
6424;6424;1
6425;6425;12
6426;6426;25
6427;6427;1
6428;6428;18
6429;6429;2
6430;6430;12
6431;6431;3
6432;6432;12
6433;6433;2
6434;6434;5
6435;6435;2
6436;6436;1
6437;6437;1
6438;6438;1
6439;6439;7
6440;6440;16
6441;6441;4
6442;6442;1
6443;6443;10
6444;6444;13
6445;6445;11
6446;6446;1
6447;6447;3
6448;6448;3
6449;6449;11
6450;6450;15
6451;6451;16
6452;6452;13
6453;6453;18
6454;6454;1
6455;6455;3
6456;6456;3
6457;6457;11
6458;6458;12
6459;6459;12
6460;6460;1
6461;6461;5
6462;6462;5
6463;6463;1
6464;6464;4
6465;6465;2
6466;6466;5
6467;6467;1
6468;6468;6
6469;6469;15
6470;6470;4
6471;6471;2
6472;6472;6
6473;6473;2
6474;6474;13
6475;6475;1
6476;6476;1
6477;6477;5
6478;6478;1
6479;6479;22
6480;6480;3
6481;6481;1
6482;6482;6
6483;6483;1
6484;6484;11
6485;6485;1
6486;6486;11
6487;6487;7
6488;6488;2
6489;6489;1
6490;6490;1
6491;6491;3
6492;6492;1
6493;6493;15
6494;6494;1
6495;6495;1
6496;6496;3
6497;6497;1
6498;6498;1
6499;6499;1
6500;6500;7
6501;6501;1
6502;6502;1
6503;6503;1
6504;6504;5
6505;6505;2
6506;6506;1
6507;6507;1
6508;6508;10
6509;6509;2
6510;6510;3
6511;6511;3
6512;6512;12
6513;6513;1
6514;6514;13
6515;6515;11
6516;6516;11
6517;6517;2
6518;6518;1
6519;6519;18
6520;6520;1
6521;6521;2
6522;6522;1
6523;6523;2
6524;6524;3
6525;6525;6
6526;6526;1
6527;6527;2
6528;6528;2
6529;6529;1
6530;6530;1
6531;6531;5
6532;6532;12
6533;6533;13
6534;6534;1
6535;6535;11
6536;6536;13
6537;6537;1
6538;6538;3
6539;6539;1
6540;6540;11
6541;6541;3
6542;6542;11
6543;6543;14
6544;6544;14
6545;6545;3
6546;6546;1
6547;6547;1
6548;6548;1
6549;6549;13
6550;6550;1
6551;6551;3
6552;6552;1
6553;6553;1
6554;6554;1
6555;6555;3
6556;6556;5
6557;6557;5
6558;6558;2
6559;6559;1
6560;6560;13
6561;6561;1
6562;6562;13
6563;6563;2
6564;6564;2
6565;6565;6
6566;6566;2
6567;6567;17
6568;6568;10
6569;6569;4
6570;6570;2
6571;6571;1
6572;6572;3
6573;6573;5
6574;6574;1
6575;6575;11
6576;6576;3
6577;6577;16
6578;6578;1
6579;6579;10
6580;6580;7
6581;6581;11
6582;6582;1
6583;6583;5
6584;6584;8
6585;6585;2
6586;6586;14
6587;6587;3
6588;6588;1
6589;6589;2
6590;6590;11
6591;6591;2
6592;6592;1
6593;6593;1
6594;6594;1
6595;6595;1
6596;6596;1
6597;6597;1
6598;6598;1
6599;6599;1
6600;6600;7
6601;6601;1
6602;6602;1
6603;6603;12
6604;6604;1
6605;6605;1
6606;6606;1
6607;6607;15
6608;6608;1
6609;6609;13
6610;6610;1
6611;6611;1
6612;6612;1
6613;6613;4
6614;6614;4
6615;6615;14
6616;6616;11
6617;6617;1
6618;6618;3
6619;6619;1
6620;6620;9
6621;6621;2
6622;6622;2
6623;6623;2
6624;6624;1
6625;6625;12
6626;6626;1
6627;6627;5
6628;6628;3
6629;6629;2
6630;6630;3
6631;6631;2
6632;6632;2
6633;6633;11
6634;6634;2
6635;6635;1
6636;6636;14
6637;6637;1
6638;6638;8
6639;6639;2
6640;6640;5
6641;6641;1
6642;6642;1
6643;6643;13
6644;6644;1
6645;6645;1
6646;6646;7
6647;6647;14
6648;6648;10
6649;6649;1
6650;6650;3
6651;6651;1
6652;6652;2
6653;6653;1
6654;6654;3
6655;6655;1
6656;6656;14
6657;6657;11
6658;6658;1
6659;6659;1
6660;6660;1
6661;6661;12
6662;6662;13
6663;6663;7
6664;6664;12
6665;6665;2
6666;6666;4
6667;6667;1
6668;6668;2
6669;6669;4
6670;6670;5
6671;6671;4
6672;6672;1
6673;6673;2
6674;6674;2
6675;6675;4
6676;6676;13
6677;6677;12
6678;6678;3
6679;6679;17
6680;6680;2
6681;6681;13
6682;6682;3
6683;6683;6
6684;6684;1
6685;6685;1
6686;6686;1
6687;6687;14
6688;6688;14
6689;6689;5
6690;6690;10
6691;6691;15
6692;6692;1
6693;6693;11
6694;6694;12
6695;6695;1
6696;6696;14
6697;6697;1
6698;6698;1
6699;6699;1
6700;6700;4
6701;6701;1
6702;6702;2
6703;6703;5
6704;6704;1
6705;6705;4
6706;6706;1
6707;6707;13
6708;6708;2
6709;6709;1
6710;6710;2
6711;6711;6
6712;6712;2
6713;6713;1
6714;6714;11
6715;6715;10
6716;6716;13
6717;6717;2
6718;6718;3
6719;6719;4
6720;6720;8
6721;6721;1
6722;6722;17
6723;6723;12
6724;6724;2
6725;6725;3
6726;6726;4
6727;6727;5
6728;6728;2
6729;6729;2
6730;6730;1
6731;6731;2
6732;6732;2
6733;6733;1
6734;6734;13
6735;6735;6
6736;6736;13
6737;6737;1
6738;6738;1
6739;6739;1
6740;6740;11
6741;6741;1
6742;6742;1
6743;6743;1
6744;6744;3
6745;6745;2
6746;6746;6
6747;6747;4
6748;6748;13
6749;6749;4
6750;6750;11
6751;6751;1
6752;6752;1
6753;6753;4
6754;6754;1
6755;6755;4
6756;6756;1
6757;6757;6
6758;6758;10
6759;6759;2
6760;6760;1
6761;6761;1
6762;6762;4
6763;6763;1
6764;6764;1
6765;6765;1
6766;6766;2
6767;6767;11
6768;6768;1
6769;6769;6
6770;6770;3
6771;6771;14
6772;6772;1
6773;6773;4
6774;6774;11
6775;6775;3
6776;6776;2
6777;6777;1
6778;6778;11
6779;6779;8
6780;6780;14
6781;6781;6
6782;6782;2
6783;6783;1
6784;6784;14
6785;6785;12
6786;6786;5
6787;6787;17
6788;6788;1
6789;6789;4
6790;6790;4
6791;6791;6
6792;6792;2
6793;6793;4
6794;6794;14
6795;6795;1
6796;6796;1
6797;6797;1
6798;6798;12
6799;6799;2
6800;6800;1
6801;6801;11
6802;6802;14
6803;6803;4
6804;6804;6
6805;6805;2
6806;6806;2
6807;6807;2
6808;6808;5
6809;6809;1
6810;6810;2
6811;6811;3
6812;6812;1
6813;6813;9
6814;6814;13
6815;6815;15
6816;6816;1
6817;6817;2
6818;6818;2
6819;6819;1
6820;6820;2
6821;6821;13
6822;6822;20
6823;6823;12
6824;6824;2
6825;6825;12
6826;6826;11
6827;6827;1
6828;6828;1
6829;6829;6
6830;6830;11
6831;6831;1
6832;6832;1
6833;6833;6
6834;6834;12
6835;6835;1
6836;6836;11
6837;6837;2
6838;6838;1
6839;6839;13
6840;6840;2
6841;6841;18
6842;6842;15
6843;6843;14
6844;6844;12
6845;6845;11
6846;6846;1
6847;6847;15
6848;6848;4
6849;6849;18
6850;6850;11
6851;6851;7
6852;6852;10
6853;6853;14
6854;6854;10
6855;6855;1
6856;6856;1
6857;6857;3
6858;6858;1
6859;6859;13
6860;6860;2
6861;6861;11
6862;6862;2
6863;6863;10
6864;6864;5
6865;6865;2
6866;6866;3
6867;6867;2
6868;6868;2
6869;6869;11
6870;6870;1
6871;6871;1
6872;6872;1
6873;6873;7
6874;6874;3
6875;6875;11
6876;6876;12
6877;6877;1
6878;6878;5
6879;6879;1
6880;6880;6
6881;6881;5
6882;6882;6
6883;6883;14
6884;6884;12
6885;6885;12
6886;6886;14
6887;6887;9
6888;6888;1
6889;6889;2
6890;6890;15
6891;6891;13
6892;6892;11
6893;6893;1
6894;6894;1
6895;6895;1
6896;6896;2
6897;6897;3
6898;6898;1
6899;6899;4
6900;6900;3
6901;6901;2
6902;6902;1
6903;6903;1
6904;6904;5
6905;6905;11
6906;6906;1
6907;6907;12
6908;6908;2
6909;6909;11
6910;6910;3
6911;6911;2
6912;6912;12
6913;6913;1
6914;6914;11
6915;6915;1
6916;6916;5
6917;6917;3
6918;6918;7
6919;6919;1
6920;6920;2
6921;6921;2
6922;6922;1
6923;6923;1
6924;6924;3
6925;6925;2
6926;6926;12
6927;6927;14
6928;6928;12
6929;6929;8
6930;6930;1
6931;6931;3
6932;6932;5
6933;6933;7
6934;6934;10
6935;6935;9
6936;6936;1
6937;6937;17
6938;6938;1
6939;6939;5
6940;6940;1
6941;6941;12
6942;6942;7
6943;6943;1
6944;6944;3
6945;6945;15
6946;6946;3
6947;6947;1
6948;6948;1
6949;6949;11
6950;6950;13
6951;6951;2
6952;6952;1
6953;6953;13
6954;6954;1
6955;6955;1
6956;6956;1
6957;6957;2
6958;6958;2
6959;6959;1
6960;6960;1
6961;6961;12
6962;6962;1
6963;6963;1
6964;6964;1
6965;6965;1
6966;6966;1
6967;6967;1
6968;6968;13
6969;6969;8
6970;6970;4
6971;6971;3
6972;6972;1
6973;6973;2
6974;6974;14
6975;6975;1
6976;6976;1
6977;6977;1
6978;6978;3
6979;6979;3
6980;6980;2
6981;6981;2
6982;6982;11
6983;6983;6
6984;6984;11
6985;6985;4
6986;6986;13
6987;6987;2
6988;6988;12
6989;6989;3
6990;6990;1
6991;6991;3
6992;6992;15
6993;6993;2
6994;6994;6
6995;6995;2
6996;6996;2
6997;6997;2
6998;6998;12
6999;6999;2
7000;7000;12
7001;7001;1
7002;7002;17
7003;7003;3
7004;7004;3
7005;7005;13
7006;7006;1
7007;7007;14
7008;7008;19
7009;7009;2
7010;7010;14
7011;7011;6
7012;7012;5
7013;7013;11
7014;7014;2
7015;7015;13
7016;7016;4
7017;7017;11
7018;7018;1
7019;7019;14
7020;7020;12
7021;7021;13
7022;7022;2
7023;7023;17
7024;7024;2
7025;7025;1
7026;7026;2
7027;7027;12
7028;7028;1
7029;7029;14
7030;7030;3
7031;7031;3
7032;7032;7
7033;7033;12
7034;7034;5
7035;7035;11
7036;7036;15
7037;7037;4
7038;7038;15
7039;7039;11
7040;7040;12
7041;7041;6
7042;7042;12
7043;7043;2
7044;7044;10
7045;7045;11
7046;7046;1
7047;7047;1
7048;7048;1
7049;7049;2
7050;7050;11
7051;7051;1
7052;7052;2
7053;7053;2
7054;7054;1
7055;7055;3
7056;7056;3
7057;7057;1
7058;7058;6
7059;7059;1
7060;7060;3
7061;7061;3
7062;7062;12
7063;7063;2
7064;7064;2
7065;7065;2
7066;7066;12
7067;7067;14
7068;7068;10
7069;7069;2
7070;7070;12
7071;7071;15
7072;7072;2
7073;7073;1
7074;7074;1
7075;7075;7
7076;7076;2
7077;7077;1
7078;7078;13
7079;7079;11
7080;7080;1
7081;7081;2
7082;7082;1
7083;7083;11
7084;7084;1
7085;7085;10
7086;7086;5
7087;7087;1
7088;7088;2
7089;7089;11
7090;7090;2
7091;7091;1
7092;7092;12
7093;7093;1
7094;7094;1
7095;7095;12
7096;7096;5
7097;7097;11
7098;7098;15
7099;7099;11
7100;7100;11
7101;7101;8
7102;7102;12
7103;7103;3
7104;7104;1
7105;7105;2
7106;7106;13
7107;7107;4
7108;7108;3
7109;7109;1
7110;7110;1
7111;7111;11
7112;7112;16
7113;7113;11
7114;7114;2
7115;7115;1
7116;7116;2
7117;7117;12
7118;7118;15
7119;7119;2
7120;7120;2
7121;7121;12
7122;7122;8
7123;7123;1
7124;7124;10
7125;7125;2
7126;7126;13
7127;7127;12
7128;7128;14
7129;7129;12
7130;7130;15
7131;7131;13
7132;7132;2
7133;7133;9
7134;7134;11
7135;7135;4
7136;7136;5
7137;7137;11
7138;7138;4
7139;7139;1
7140;7140;1
7141;7141;2
7142;7142;1
7143;7143;1
7144;7144;2
7145;7145;1
7146;7146;4
7147;7147;1
7148;7148;11
7149;7149;11
7150;7150;1
7151;7151;2
7152;7152;3
7153;7153;1
7154;7154;13
7155;7155;1
7156;7156;6
7157;7157;6
7158;7158;1
7159;7159;3
7160;7160;7
7161;7161;11
7162;7162;1
7163;7163;1
7164;7164;12
7165;7165;1
7166;7166;2
7167;7167;7
7168;7168;2
7169;7169;3
7170;7170;4
7171;7171;12
7172;7172;11
7173;7173;13
7174;7174;15
7175;7175;1
7176;7176;1
7177;7177;3
7178;7178;13
7179;7179;1
7180;7180;11
7181;7181;2
7182;7182;11
7183;7183;2
7184;7184;2
7185;7185;7
7186;7186;10
7187;7187;1
7188;7188;6
7189;7189;1
7190;7190;12
7191;7191;1
7192;7192;11
7193;7193;3
7194;7194;4
7195;7195;13
7196;7196;11
7197;7197;6
7198;7198;1
7199;7199;13
7200;7200;12
7201;7201;12
7202;7202;11
7203;7203;11
7204;7204;2
7205;7205;1
7206;7206;15
7207;7207;1
7208;7208;1
7209;7209;2
7210;7210;2
7211;7211;11
7212;7212;11
7213;7213;2
7214;7214;1
7215;7215;2
7216;7216;12
7217;7217;8
7218;7218;1
7219;7219;5
7220;7220;1
7221;7221;14
7222;7222;12
7223;7223;13
7224;7224;3
7225;7225;14
7226;7226;1
7227;7227;1
7228;7228;11
7229;7229;1
7230;7230;13
7231;7231;1
7232;7232;15
7233;7233;2
7234;7234;1
7235;7235;2
7236;7236;13
7237;7237;1
7238;7238;9
7239;7239;5
7240;7240;13
